YEARMODA,TEMP,MAX,MIN,WDSP,MXSPD,PRCP
01/18/2005,76.8,81.7,71.6,4.4,5.8,0
01/19/2005,79.2,83.7,71.6,3.9,5.8,0
01/20/2005,77.2,80.2,73,3.9,3.9,0.04
01/21/2005,78,82.4,71.6,6.3,13.6,0.12
01/22/2005,78.1,85.6,72.5,5.1,5.8,0
01/23/2005,78.9,85.3,72,4.4,5.8,0
01/24/2005,77.9,82.8,71.6,3.9,3.9,0
01/25/2005,78.1,82.8,73.4,4.1,5.8,0
01/26/2005,79.7,84.2,72,4.7,7.8,0
01/27/2005,80.9,87.8,74.3,4.6,7.8,0
01/28/2005,82,87.8,73.9,4.4,5.8,0
01/29/2005,80.63333333,85.53333333,74.16666667,4.233333333,5.166666667,0
01/30/2005,79.26666667,83.26666667,74.43333333,4.066666667,4.533333333,0
01/31/2005,77.9,81,74.7,3.9,3.9,0
02/01/2005,80,84.6,75.7,3.4,3.9,0
02/02/2005,78.9,84.6,74.5,3.4,3.9,0
02/03/2005,78.7,86.9,72.9,4.4,5.8,0
02/04/2005,80.6,86,73.4,4.9,9.7,0
02/05/2005,80.7,86.4,76.3,3.6,3.9,0
02/06/2005,80.8,88.7,75.2,4.6,7.8,0
02/07/2005,81.2,89.6,73,4.6,7.8,0
02/08/2005,81.4,87.4,77,4.1,5.8,0
02/09/2005,80.1,83.5,75.7,4.4,5.8,0
02/10/2005,77.8,82.4,73.4,3.9,3.9,2.14
02/11/2005,79.7,87.4,75.2,3.4,3.9,0.24
02/12/2005,82.5,89.6,75.2,4.1,5.8,0.01
02/13/2005,80.7,86,74.3,3.9,3.9,0
02/14/2005,82.8,91,75.9,3.6,5.8,0
02/15/2005,83.9,91,76.1,3.9,3.9,0
02/16/2005,84,90.7,77.7,4.9,7.8,0
02/17/2005,82.5,91,78.1,4.4,5.8,0
02/18/2005,82,87.8,76.6,4.6,5.8,0
02/19/2005,81.9,86,76.6,4.1,5.8,0
02/20/2005,82.1,86.7,78.8,4.2,5.8,0
02/21/2005,82.2,86.7,71.6,3.6,3.9,0
02/22/2005,82.6,88.5,77.7,3.9,5.8,0
02/23/2005,83.8,88.5,75.2,4.5,5.8,0
02/24/2005,84.1,89.6,77.5,5.1,5.8,0
02/25/2005,82.9,87.8,77.9,3.9,5.8,0
02/26/2005,84.5,91.4,78.8,4.4,7.8,0
02/27/2005,81.6,89.6,68.7,4.9,7.8,0
02/28/2005,81.7,86.2,75.4,4.1,5.8,0
03/01/2005,82.3,88.9,75.2,4.6,5.8,0
03/02/2005,82.1,88.2,75.6,4.6,5.8,0
03/03/2005,83.7,88.7,77.7,5.2,5.8,0
03/04/2005,78.5,81.3,75.7,4.9,5.8,0.04
03/05/2005,79.1,85.6,72,5.8,5.8,0
03/06/2005,77.2,85.6,70.7,4.2,5.8,0
03/07/2005,78.7,84.2,73.2,4.1,5.8,0
03/08/2005,79.8,86.4,75.2,4.6,7.8,0
03/09/2005,81.1,87.1,74.3,4.1,5.8,0
03/10/2005,82.4,89.6,77.7,3.9,5.8,0
03/11/2005,84,90,75.2,4.7,9.7,0
03/12/2005,82.7,88.7,76.3,5.1,5.8,0
03/13/2005,84.1,88.2,74.3,5.3,7.8,0
03/14/2005,80.9,87.8,77.4,4.6,5.8,0
03/15/2005,83.2,86.7,78.8,4.1,5.8,0
03/16/2005,83,87.1,76.3,4.4,7.8,0
03/17/2005,81.2,86.4,78.1,4.9,7.8,0
03/18/2005,81,85.1,78.4,4.6,5.8,0.31
03/19/2005,82.6,88.2,78.4,4.6,7.8,0
03/20/2005,82.8,87.8,77.4,3.9,5.8,0
03/21/2005,83,89.6,73.9,4.4,5.8,0
03/22/2005,84.5,92.5,79.2,4.7,7.8,0
03/23/2005,83.5,90.3,73.4,3.9,5.8,0
03/24/2005,84.6,93.2,77,5.1,7.8,0
03/25/2005,82.1,86,75.2,3.9,5.8,0.03
03/26/2005,84.1,91.4,78.4,6.3,11.7,0
03/27/2005,83.9,92.5,77,4.4,7.8,0
03/28/2005,87.1,95,77,3.6,5.8,0
03/29/2005,86.4,95,75.4,4.1,5.8,0
03/30/2005,86.3,95,81,4.4,5.8,0
03/31/2005,85.2,92.3,81.7,5.3,7.8,0
04/01/2005,85.8,91.4,79.3,3.6,5.8,0
04/02/2005,86.2,91.8,79.9,4.6,5.8,0
04/03/2005,84.8,91.4,78.8,3.9,3.9,0
04/04/2005,81.5,89.6,61.5,4.1,5.8,0.02
04/05/2005,82.1,88.2,77.7,4.4,7.8,0
04/06/2005,84,90,80.2,3.9,3.9,0
04/07/2005,85.3,91.8,80.2,5.1,7.8,0
04/08/2005,83.7,90.3,77.4,4.9,9.7,0
04/09/2005,85.7,91,77,5.8,7.8,0
04/10/2005,85,92.5,77.9,5.3,7.8,0
04/11/2005,84.7,91.8,79.2,3.9,3.9,0
04/12/2005,84.5,92.8,69.1,4.1,5.8,0
04/13/2005,84.4,90.5,77.4,4.7,5.8,0
04/14/2005,83.2,92.1,70.3,4.1,7.8,0
04/15/2005,83.8,89.2,80.2,4.1,7.8,0
04/16/2005,84,87.8,80.2,3.6,5.8,0
04/17/2005,84.7,90.3,78.8,4.6,5.8,0
04/18/2005,85.7,92.3,78.8,4.9,7.8,0
04/19/2005,85,89.2,77.9,3.6,5.8,0
04/20/2005,85,90.7,77.4,4.7,5.8,0
04/21/2005,86.1,93.2,79.7,4.4,5.8,0
04/22/2005,85.3,91.9,80.2,4.6,5.8,0
04/23/2005,85.5,92.5,75.2,5.3,7.8,0
04/24/2005,85.5,92.1,79.7,4.7,7.8,0
04/25/2005,85.6,91.4,81.1,4.9,7.8,0
04/26/2005,85.6,89.6,82.4,5.3,7.8,0
04/27/2005,86.8,90.5,79.9,4.2,5.8,0
04/28/2005,87.1,92.1,80.2,4.6,5.8,0
04/29/2005,89.7,97.9,84.2,4.9,7.8,0
04/30/2005,87.6,95.9,78.8,9,38.9,0
05/01/2005,88.6,95,79.7,4.4,5.8,0
05/02/2005,87.3,94.3,79.2,4.9,5.8,0
05/03/2005,87.8,95.7,83.1,4.7,7.8,0
05/04/2005,88,94.6,82.4,4.4,5.8,0
05/05/2005,88.6,97.2,82.4,5.3,7.8,0
05/06/2005,87.6,92.8,83.8,6.8,9.7,0
05/07/2005,86.1,91.4,82.4,7.8,11.7,0
05/08/2005,88.3,95.4,81.5,5.6,11.7,0
05/09/2005,87.1,93.2,84.2,7.8,9.7,0
05/10/2005,86.3,89.2,83.3,7,11.7,0
05/11/2005,86.7,93.2,83.1,6.1,9.7,0
05/12/2005,86.7,93.2,78.8,5.1,7.8,0.05
05/13/2005,87.9,94.1,82.4,8,15.5,0
05/14/2005,88.8,94.1,84.2,6.3,9.7,0
05/15/2005,88.5,96.8,82.4,6.7,11.7,0
05/16/2005,88.5,93.6,82.9,5.4,7.8,0
05/17/2005,84.7,94.1,77,4.6,9.7,0
05/18/2005,86.6,93.2,78.8,5.8,9.7,0.35
05/19/2005,89.1,95,80.6,6.4,9.7,0.02
05/20/2005,86.5,93.2,74.1,5.8,13.6,0
05/21/2005,87.6,93.2,83.1,6.9,15.5,0
05/22/2005,87.2,91.4,81.5,7.8,13.6,0
05/23/2005,86.5,89.6,81,5.8,7.8,0
05/24/2005,84.6,91.4,78.8,5.3,11.7,0
05/25/2005,85.5,91.9,80.2,5,7.8,0
05/26/2005,85.4,92.8,79.5,5.2,9.7,0
05/27/2005,85.3,91.4,79.7,5.1,7.8,0.02
05/28/2005,84.2,91.4,79.5,5.1,9.7,0
05/29/2005,85.1,89.6,77,6.1,11.7,0.33
05/30/2005,84.9,90.5,78.8,8.3,13.6,0.37
05/31/2005,85.6,93.2,77.4,5.6,9.7,0
06/01/2005,83.3,90.5,78.8,6.1,11.7,0.63
06/02/2005,84.2,89.6,77.9,5.3,5.8,0.09
06/03/2005,84.8,90.7,82,8.3,11.7,0.01
06/04/2005,83.8,90.5,79.5,7.8,13.6,0.06
06/05/2005,82.4,87.4,77.4,6.6,9.7,0.14
06/06/2005,81.3,86.7,77.2,7,15.5,0.2
06/07/2005,83.4,87.1,77.4,8.5,11.7,0
06/08/2005,81,84.2,77.4,6.3,7.8,1.56
06/09/2005,82,86,78.4,7.5,11.7,0.16
06/10/2005,84.4,88.2,78.3,5.8,9.7,0
,84.45,89.1,78.55,5.4,8.75,0
06/12/2005,84.5,90,78.8,5,7.8,0
06/13/2005,86.4,92.3,81.5,7,13.6,0
06/14/2005,86.7,92.1,83.5,5.8,9.7,0.04
06/15/2005,85.1,93.2,81.3,7.3,17.5,1.34
06/16/2005,85.7,94.1,78.1,5.1,7.8,0
06/17/2005,86.5,90.7,82.8,5.6,9.7,0
06/18/2005,88,94.6,82.8,5.5,11.7,0
06/19/2005,86.9,91.8,80.6,4.9,7.8,0
06/20/2005,85.4,97.3,80.6,5.1,13.6,0
06/21/2005,85.9,89.2,78.8,5.6,9.7,0
06/22/2005,86.4,96.1,80.2,5.8,9.7,0.2
06/23/2005,85.8,95,79.7,6.6,9.7,0.31
06/24/2005,83,88.2,77.9,5.5,7.8,0.28
06/25/2005,83.2,88.7,79.5,5.8,9.7,0.45
06/26/2005,83.3,89.23333333,78.06666667,5.7,9.7,0.416666667
06/27/2005,83.4,89.76666667,76.63333333,5.6,9.7,0.383333333
06/28/2005,83.5,90.3,75.2,5.5,9.7,0.35
06/29/2005,82.6,91.4,79.5,6.1,9.7,0.08
06/30/2005,83.8,89.6,80.2,4.1,5.8,0
07/01/2005,85.9,91.4,78.8,5,7.8,0
07/02/2005,84.8,90,79.5,4.4,5.8,0
07/03/2005,86.4,95,77.9,5.1,9.7,0.01
07/04/2005,81.4,86,75.9,5,7.8,0.08
07/05/2005,77.6,79.2,75.2,6.7,17.5,0
07/06/2005,81.8,84.9,77,8.3,15.5,1.65
07/07/2005,82.4,91,77.9,7.1,11.7,0
07/08/2005,84.5,89.6,77.4,4.4,5.8,0.09
07/09/2005,82.6,87.4,79.3,5.3,9.7,0
07/10/2005,86.2,93.2,77,4.4,9.7,0.89
07/11/2005,87,93.2,80.6,4.9,7.8,0
07/12/2005,84.7,87.4,81,5.3,7.8,1.22
07/13/2005,84.6,91.4,80.6,4.4,5.8,0
07/14/2005,83.3,88.7,80.2,4.1,7.8,0.08
07/15/2005,84.3,89.6,78.8,4.9,9.7,0
07/16/2005,85.5,88.7,79.2,4.6,7.8,0
07/17/2005,86.5,89.6,81.5,12.1,15.5,0
07/18/2005,83.4,87.8,79.9,8.3,13.6,0.04
07/19/2005,84.7,87.4,75.9,8.5,13.6,0.51
07/20/2005,82.3,84.6,80.6,4.2,7.8,0
07/21/2005,82.5,85.1,80.6,9.4,17.5,0.1
07/22/2005,80.5,86.7,75.2,5.3,9.7,0.2
07/23/2005,82.8,87.4,75.2,5.2,11.7,0.43
07/24/2005,83.1,87.8,78.8,4.9,7.8,0
07/25/2005,83.7,88.7,79.2,5.8,9.7,0.01
07/26/2005,82.2,88.2,75.9,5.1,9.7,0
07/27/2005,82.7,88.7,79.5,7.8,13.6,0.14
07/28/2005,83,91.4,77,7.5,13.6,0.14
07/29/2005,84.7,90.5,78.8,7.4,11.7,0.04
07/30/2005,84.2,88.7,81,6.8,11.7,0
07/31/2005,84.3,89.6,79.9,5.8,9.7,0.04
08/01/2005,80.9,88.3,77,5.1,11.7,0.55
08/02/2005,84.7,87.8,73.4,6.8,9.7,0
08/03/2005,85.8,90.5,83.1,10.4,11.7,0
08/04/2005,84.8,89.6,79.7,10.2,13.6,0.12
08/05/2005,82.2,86,78.8,8.3,11.7,0.51
08/06/2005,80.2,83.3,78.8,13.1,19.4,2.16
08/07/2005,78.8,81.3,75.2,7.5,15.5,0.92
08/08/2005,78.7,84.6,77,10.5,23.3,0.04
08/09/2005,79.7,81.3,77,5.6,9.7,0.45
08/10/2005,80.4,84.2,75.2,6.6,9.7,0.09
08/11/2005,79.9,83.3,75.2,10.2,15.5,0.08
08/12/2005,78.2,84.2,77,10,19.4,0
08/13/2005,82.2,84.9,77,6.1,7.8,2.06
08/14/2005,82.7,86.4,78.8,5.8,9.7,0
08/15/2005,82.4,87.1,78.8,4.9,9.7,0
08/16/2005,82.5,84.2,77.7,4.9,9.7,0
08/17/2005,83.7,89.6,81.3,4.6,7.8,16.85
08/18/2005,85.6,89.2,82.4,5,7.8,0
08/19/2005,83.6,87.4,78.8,6.8,13.6,0.24
08/20/2005,85.5,90.5,81,4.4,7.8,0
08/21/2005,84.7,89.6,79.9,5.3,9.7,0
08/22/2005,80.7,91.4,77.9,6.6,9.7,0.83
08/23/2005,84.6,89.2,79.7,6.7,9.7,0
08/24/2005,86.8,91.4,77.9,8.5,11.7,0
08/25/2005,83.8,87.4,79.9,6.9,7.8,0
08/26/2005,80.6,82.4,77,3.9,3.9,0.16
08/27/2005,83.4,88.7,77.4,10.8,38.9,0.04
08/28/2005,83.5,88.5,77.7,4.4,5.8,0.16
08/29/2005,82.8,88.9,81,7.5,13.6,0.16
08/30/2005,84.7,87.6,77.5,6.8,9.7,0
08/31/2005,83.8,87.8,80.6,8.6,9.7,0.2
09/01/2005,81.5,85.1,78.8,7.5,11.7,0.2
09/02/2005,84.9,86.7,74.3,7.3,11.7,0
09/03/2005,82.5,86,74.3,7.1,9.7,0.35
09/04/2005,81.1,86.9,77,6.3,11.7,0.35
09/05/2005,83.5,89.6,77,6.1,7.8,0.03
09/06/2005,83.8,86.7,77.9,5.8,7.8,0.2
09/07/2005,82.4,85.6,79.9,5.5,7.8,0.31
09/08/2005,82.4,89.6,76.3,5.6,9.7,0.22
09/09/2005,83.5,86.7,78.8,5.2,7.8,0.12
09/10/2005,83.4,86.9,80.2,7,15.5,0.08
09/11/2005,84.7,91.4,78.8,5.1,7.8,0
09/12/2005,82.2,91.8,73.4,5.3,9.7,0.39
09/13/2005,82.2,89.6,74.3,6.6,15.5,0.96
09/14/2005,79,85.1,75.9,5.8,9.7,0
09/15/2005,77.3,78.8,74.3,6.3,11.7,0.39
09/16/2005,78.2,79.7,72.5,6.2,7.8,2.59
09/17/2005,84.9,91,78.8,4.9,5.8,1.11
09/18/2005,81.1,89.6,77,5.6,7.8,0
09/19/2005,78.2,88.7,73.4,5.8,9.7,0.61
09/20/2005,79.7,82.4,75.2,3.4,3.9,0.05
09/21/2005,83.7,88.7,80.6,8,11.7,0.04
09/22/2005,83.4,89.6,79.7,10.7,15.5,0.04
09/23/2005,80.9,86.7,78.1,7,15.5,0.04
09/24/2005,76.9,80.6,74.3,10.2,38.9,0.28
09/25/2005,82.3,87.8,74.3,4.9,7.8,0.78
09/26/2005,83.7,89.6,78.8,6.6,7.8,0
09/27/2005,84.4,89.6,75.7,6.1,11.7,0.5
09/28/2005,84.5,89.6,78.1,4.6,5.8,0
09/29/2005,85.9,91.4,78.1,5.3,7.8,0.02
09/30/2005,82.9,89.6,77,6.5,11.7,0
10/01/2005,83.3,87.8,76.1,5.6,7.8,2.37
10/02/2005,84.5,95,78.4,5.3,9.7,0.65
10/03/2005,82.3,90.1,78.8,5.1,7.8,0
10/04/2005,81,85.6,75.6,5.1,7.8,0.01
10/05/2005,82.8,86.4,81,5,7.8,0.08
10/06/2005,82,86,78.8,5.3,7.8,0
10/07/2005,80.1,84.2,77,5.1,7.8,0.67
10/08/2005,80.9,86,75.6,8.5,38.9,0.2
10/09/2005,81.6,83.1,79.2,3.9,5.8,0
10/10/2005,83.8,89.2,78.8,5.1,7.8,0
10/11/2005,82.3,87.8,78.8,4.6,7.8,0.08
10/12/2005,80.1,84.9,77.7,4.4,7.8,0.12
10/13/2005,83.7,89.6,80.2,4.7,7.8,0
10/14/2005,83.7,89.6,79.5,5.3,7.8,0.16
10/15/2005,85.7,90.5,79.5,6.1,7.8,0.63
10/16/2005,82.6,88.2,77.9,4.9,9.7,0
10/17/2005,83.6,88.2,79.3,5,9.7,0.79
10/18/2005,83.5,88.2,79.3,6.6,13.6,0
10/19/2005,81.7,86,76.6,5.3,9.7,0.01
10/20/2005,84.4,89.6,81,4.6,7.8,0.02
10/21/2005,84.9,89.4,79.2,5.6,7.8,0
10/22/2005,85.8,90.5,81,5.8,9.7,0
10/23/2005,83.1,89.6,68,4.6,5.8,0
10/24/2005,82.5,88.7,78.4,4.9,7.8,0
10/25/2005,80.6,85.6,68.4,4.9,5.8,0.75
10/26/2005,83.3,90,78.8,5.6,9.7,0.495
10/27/2005,76.8,80.6,75.2,5.6,7.8,0.24
10/28/2005,79,82.4,72.5,4.6,9.7,2.5
10/29/2005,81.9,87.8,77.7,4.6,7.8,0.22
10/30/2005,79.1,85.1,75.2,4.7,5.8,0
10/31/2005,81.2,86,76.1,4.6,7.8,0.04
11/01/2005,80.8,82.4,79.2,3.9,3.9,0
11/02/2005,83.7,90.1,79.2,5.5,7.8,0.16
11/03/2005,82.4,84.6,77,4.2,5.8,0
11/04/2005,85.6,90,77.9,5.3,11.7,0.06
11/05/2005,83,88.7,79.9,10.2,38.9,0.02
11/06/2005,83.8,87.8,78.8,4.6,7.8,0.37
11/07/2005,83.4,88.7,77.7,3.4,5.8,0
11/08/2005,85.4,89.6,79.7,5.3,5.8,0.01
11/09/2005,84,92.5,80.2,4.9,7.8,0
11/10/2005,80.5,82.4,79.2,4.4,7.8,0
11/11/2005,84,87.8,80.6,5.1,7.8,0.2
11/12/2005,84.9,89.1,80.6,4.2,5.8,0
11/13/2005,83.9,87.8,79.5,4.4,5.8,0
11/14/2005,84,88.7,79.3,4.9,5.8,0
11/15/2005,83.2,87.8,77.9,4.2,5.8,0.02
11/16/2005,83.1,87.8,77.9,5.3,7.8,0
11/17/2005,83.1,88.7,79.2,5.8,9.7,0
11/18/2005,83.2,89.2,78.4,8,13.6,0
11/19/2005,78.5,82.4,75.7,7,9.7,0
11/20/2005,80,83.1,73.8,3.6,3.9,0
11/21/2005,83.6,90.9,79,4.9,7.8,0
11/22/2005,83.6,88.7,80.2,4.2,7.8,0
11/23/2005,85.7,89.6,80.6,5.3,7.8,0
11/24/2005,83.4,89.6,79.5,5.3,9.7,0.02
11/25/2005,83.8,88.2,79.2,5.6,9.7,0
11/26/2005,82.5,86.9,78.3,4.4,5.8,0.16
11/27/2005,81.9,86.7,77.4,4.2,5.8,0.24
11/28/2005,81.4,85.6,76.3,4.5,5.8,0
11/29/2005,83.8,88.2,78.1,9.4,38.9,0
11/30/2005,80.9,84.9,78.8,3.9,5.8,0.12
12/01/2005,82.9,87.8,76.3,5.8,9.7,0.15
12/02/2005,84.4,90,78.8,5.3,7.8,0
12/03/2005,82,88.3,77.7,5.3,7.8,0.04
12/04/2005,83.1,87.8,77,4.6,7.8,0.39
12/05/2005,82.1,88.7,78.8,7.8,13.6,0
12/06/2005,79.3,81.3,78.8,5.4,7.8,0
12/07/2005,80.6,86.9,76.1,6.6,9.7,0.02
12/08/2005,77,80.6,75.9,4.2,5.8,0.32
12/09/2005,78.3,82.4,74.8,4.4,5.8,0.24
12/10/2005,79.4,84.2,75.6,5.6,7.8,0.75
12/11/2005,79.8,85.6,76.6,3.6,3.9,0
12/12/2005,82.6,87.4,75.6,5,5.8,0.04
12/13/2005,78.5,82,75.2,4.1,5.8,0.04
12/14/2005,81.2,85.6,73.8,4.7,5.8,0.55
12/15/2005,80.3,86,75.9,5.5,7.8,0.23
12/16/2005,80.6,84.6,76.1,7.5,11.7,0
12/17/2005,79.5,84.2,76.3,6.1,7.8,0
12/18/2005,79.5,82.8,77,5.3,7.8,0
12/19/2005,80.3,84.7,76.1,5.3,7.8,0
12/20/2005,80.8,86,74.8,3.6,3.9,0
12/21/2005,80.2,83.3,77.7,4.2,5.8,0
12/22/2005,79.7,85.1,74.3,4.7,7.8,0
12/23/2005,77.4,81.5,73,5.1,7.8,0
12/24/2005,77.6,80.2,71.2,5.8,9.7,0
12/25/2005,78.4,82.4,73.4,4.4,7.8,0
12/26/2005,78.5,84.4,74.3,7.2,11.7,0.335
12/27/2005,80.1,87.1,75.2,5.1,7.8,0.67
12/28/2005,81.5,89.6,73.4,5.6,9.7,0
12/29/2005,81.3,90.5,61.5,6.6,9.7,0
12/30/2005,81.5,86.9,77.9,5.6,7.8,0
12/31/2005,83,86.9,78.8,4.9,7.8,0
01/01/2006,81.5,84.2,77.9,3.9,3.9,0
01/02/2006,79.8,84.2,75.2,3.9,7.8,0.04
01/03/2006,81.2,87.1,75.6,3.6,5.8,0.24
01/04/2006,80.7,86,74.3,4.4,5.8,0
01/05/2006,81.9,86,75.2,5.1,7.8,0
01/06/2006,79.3,84.2,75.2,5.1,7.8,0
01/07/2006,78.3,82.4,74.3,5.3,9.7,0
01/08/2006,77.3,82.4,72.5,4.6,7.8,0
01/09/2006,77.9,82.8,74.3,3.9,7.8,0
01/10/2006,79.8,82.4,75.2,3.9,5.8,0
01/11/2006,79.6,86,72.3,4.9,7.8,0
01/12/2006,80.7,86.9,72.7,5.1,5.8,0
01/13/2006,80.3,85.6,76.1,4.1,5.8,0.28
01/14/2006,80.8,85.6,77.4,4.1,5.8,0
01/15/2006,83.9,91.8,77.4,5,11.7,0
01/16/2006,82.9,92.5,77.4,6.6,11.7,0
01/17/2006,82.4,87.8,77,4.1,5.8,0
01/18/2006,82.1,88.5,77.7,5.3,7.8,0
01/19/2006,82.2,86.7,75.9,5.3,7.8,0
01/20/2006,81.5,86,77.7,5.4,7.8,0
01/21/2006,81.6,85.1,78.3,4.2,5.8,0
01/22/2006,80.8,84.9,77,4.6,5.8,0
01/23/2006,81.4,89.1,75.4,7.2,11.7,0
01/24/2006,80.5,83.8,77,5.3,7.8,0.08
01/25/2006,77.6,81,76.3,6.7,9.7,0.28
01/26/2006,78.5,83.3,75.2,4.6,5.8,1.1
01/27/2006,79.6,81.5,77,4.9,7.8,0.28
01/28/2006,83.3,88.2,77,4.9,7.8,0.15
01/29/2006,84.4,90.7,78.8,5.2,7.8,0
01/30/2006,82.5,91.4,77.4,6.8,11.7,0
01/31/2006,82.3,86,75.6,4.2,5.8,0
02/01/2006,81.5,86,77.2,4.9,7.8,0
02/02/2006,81.4,86,77.2,3.6,5.8,0.31
02/03/2006,81.3,84.9,76.5,5.5,13.6,0
02/04/2006,79.1,86.5,73,5.1,9.7,0
02/05/2006,80.1,84.9,74.3,4.9,7.8,0
02/06/2006,79.2,84.2,74.3,4.7,5.8,0
02/07/2006,80.2,83.5,75.6,4.9,7.8,0.14
02/08/2006,80.5,83.8,75.2,5.6,9.7,0.12
02/09/2006,79.9,86,75.9,4.4,7.8,0
02/10/2006,79.7,83.8,73.8,4.4,5.8,0
02/11/2006,79.4,84.6,73.8,4.1,5.8,0
02/12/2006,80.2,84.7,72.5,4.4,5.8,0
02/13/2006,80.6,83.1,71.6,5.2,7.8,0
02/14/2006,82.1,89.2,78.8,3.9,7.8,0
02/15/2006,82.2,89.6,77.9,4.9,5.8,0
02/16/2006,84.3,89.6,79.5,5.8,7.8,0
02/17/2006,83.5,91.4,78.3,7.3,15.5,0
02/18/2006,81.2,86,78.4,4.9,7.8,0
02/19/2006,83.2,88.9,76.1,3.9,5.8,0
02/20/2006,82.7,88.7,74.1,5.8,7.8,0
02/21/2006,82.3,89.2,77.4,5,7.8,0.08
02/22/2006,83,88.9,76.5,9,38.9,0
02/23/2006,82.9,91.4,77.2,5.6,9.7,0
02/24/2006,82.7,90.7,78.1,6.1,9.7,0
02/25/2006,84.3,89.6,77.7,7.2,11.7,0
02/26/2006,83.6,89.2,76.1,5.5,7.8,0
02/27/2006,82.6,88,77.5,6.8,11.7,0
02/28/2006,83.2,90.3,77.5,5.6,7.8,0
03/01/2006,80.9,87.8,75.6,6.6,9.7,1.46
03/02/2006,81.8,87.8,74.3,6.6,9.7,0.24
03/03/2006,81.1,86,78.1,4.6,5.8,0
03/04/2006,80.7,84.2,77.2,6.1,7.8,0
03/05/2006,82,86.4,75.2,5.3,7.8,0
03/06/2006,81.8,91.8,78.8,6.1,7.8,0
03/07/2006,84.9,90,77,5.3,7.8,0
03/08/2006,85.2,91.4,72.5,6.5,7.8,0
03/09/2006,84,90.5,78.3,5.1,7.8,0
03/10/2006,83.8,89.6,77.7,5.6,9.7,0
03/11/2006,83.2,89.2,78.1,5.3,7.8,0
03/12/2006,84,91.4,77.7,5.3,7.8,0
03/13/2006,82.1,87.8,77.2,4.4,5.8,0.89
03/14/2006,82.7,87.8,78.1,5,7.8,0
03/15/2006,82.5,90.5,79,5.2,7.8,0
03/16/2006,85.2,90.5,77.7,6.4,9.7,0
03/17/2006,85.4,91.4,78.4,5.2,5.8,0
03/18/2006,84.9,91.4,77.7,5.6,7.8,0
03/19/2006,85.3,91.4,77.4,5.3,9.7,0
03/20/2006,85,90,78.8,5.8,9.7,0
03/21/2006,84.1,91.4,79.2,4.7,5.8,0
03/22/2006,83.6,93.2,79.2,6.3,9.7,0
03/23/2006,86.2,92.5,78.8,5.1,11.7,0
03/24/2006,85.6,91.4,82,5.1,7.8,0
03/25/2006,86.2,93.2,77.9,9.2,13.6,0
03/26/2006,85.8,93.2,77.9,4.4,7.8,0
03/27/2006,87.3,93.2,82.8,6.1,9.7,0
03/28/2006,85.7,91.4,80.6,6.1,9.7,0
03/29/2006,85.8,90.7,78.8,4.4,5.8,0
03/30/2006,80.5,86.9,77,6.6,9.7,0.28
03/31/2006,80.5,84.2,75.9,6.1,9.7,0
04/01/2006,84.9,90,79.5,5.8,9.7,0
04/02/2006,85.4,90.5,80.6,4.2,5.8,0
04/03/2006,84.6,91.4,79.5,5.5,9.7,0
04/04/2006,85.9,92.5,79.5,5.8,7.8,0
04/05/2006,85.7,94.1,79.5,5.3,7.8,0
04/06/2006,86.9,93.6,78.8,5.8,9.7,0
04/07/2006,86.4,95,79.9,6.8,11.7,0
04/08/2006,86.9,95,80.6,7,11.7,0
04/09/2006,86.7,94.6,80.6,6.6,11.7,0
04/10/2006,85.7,93.2,78.8,6.4,7.8,0
04/11/2006,86.3,96.1,74.1,5.3,7.8,0
04/12/2006,86.3,93.7,79.5,5,7.8,0
04/13/2006,86.3,93.2,71.2,5.8,9.7,2.14
04/14/2006,86.3,91.6,77.4,6.8,11.7,0
04/15/2006,86.8,92.5,82,6.1,9.7,0
04/16/2006,85.6,91.4,81,6.3,7.8,0
04/17/2006,84.8,92.8,77,6.6,13.6,0
04/18/2006,86.3,92.1,79.5,5.3,7.8,0
04/19/2006,86.5,94.1,82,5.5,7.8,0
04/20/2006,85.9,94.1,81.5,6.1,7.8,0
04/21/2006,87.1,95,79.9,7.5,13.6,0
04/22/2006,86.7,92.3,79.9,6.1,7.8,0
04/23/2006,86.5,93.9,78.8,6.3,9.7,0
04/24/2006,86.2,91.8,82.4,6.1,9.7,0
04/25/2006,87,95,80.6,5.5,7.8,0
04/26/2006,87.4,93.6,79.9,6.6,9.7,0
04/27/2006,88.3,93.9,81.5,7.8,11.7,0
04/28/2006,86.7,96.8,81,6.9,15.5,0
04/29/2006,87.7,95.9,80.6,6.6,11.7,0
04/30/2006,88.3,95,80.6,5.3,11.7,0
05/01/2006,87.4,96.3,79.7,7,13.6,0
05/02/2006,87.7,94.3,82.4,4.7,5.8,0
05/03/2006,92.2,95.4,88.3,8.3,13.6,0
05/04/2006,88,95,83.1,7.8,11.7,0
05/05/2006,88.1,94.6,83.1,7.2,15.5,0
05/06/2006,87.8,93.2,83.1,5.6,9.7,0
05/07/2006,89.8,93.9,85.5,5,7.8,0
05/08/2006,87.7,94.1,82.9,6.1,11.7,0
05/09/2006,89.2,94.3,84.9,7.3,19.4,0
05/10/2006,84.2,93.2,68,5.6,7.8,0.31
05/11/2006,87.1,95.9,79.2,7.8,13.6,0.2
05/12/2006,80.2,83.1,77,7.8,9.7,0.51
05/13/2006,78.7,82,77,13.9,23.3,0.44
05/14/2006,82.4,84.9,77,11.7,15.5,0.32
